code,ym,T,Y,propensity_oof,in_common_support
6901028010771,202501,0,-1.06056992778376,0.02031588258569543,1
6901028010771,202504,0,1.0921202260266156,0.04614879259442666,1
6901028010771,202505,0,-4.493561063483668,0.02,1
6901028010771,202506,0,-0.855047250107063,0.03535996896905914,1
6901028010771,202507,0,-13.86309482663627,0.02,1
6901028010771,202508,0,14.75301654939556,0.02,1
6901028010771,202510,0,10.755417432472951,0.02,1
6901028010771,202511,0,0.3116427056564959,0.3330391524747877,1
6901028010771,202601,0,1.5585925070067432,0.02,1
6901028010771,202603,0,0.23937793462472,0.09781917245262362,1
6901028010771,202604,0,-3.28360320842026,0.09433541887890719,1
6901028010771,202605,0,-4.680140117709833,0.161665045893495,1
6901028010771,202606,0,-9.607555369394696,0.10231711410578916,1
6901028011785,202501,0,0.5276216985615818,0.021676963290442358,1
6901028011785,202502,0,-6.91496860261055,0.03344523772426242,1
6901028011785,202504,0,13.915513822864618,0.04388727831467647,1
6901028011785,202505,0,-8.253995858975934,0.02,1
6901028011785,202506,0,1.0315041286626825,0.08887009772501599,1
6901028011785,202508,0,-6.621550157094724,0.023041845230309124,1
6901028011785,202509,0,2.240234692259349,0.06668554834020361,1
6901028011785,202510,0,-1.8207525504509905,0.04164957035828564,1
6901028011785,202511,0,9.6180807909237,0.049606240619839446,1
6901028011785,202601,0,-11.713248616969224,0.02,1
6901028011785,202602,0,10.052289132400633,0.03237109387990087,1
6901028011785,202603,0,-2.2418858131844037,0.02,1
6901028011785,202604,0,4.082937189983049,0.07465051568252139,1
6901028011785,202605,0,-1.4790943658983051,0.13993385825753973,1
6901028011785,202606,0,0.08408277110221,0.0551710075150979,1
6901028012003,202501,0,4.39555963994669,0.02,1
6901028012003,202502,0,-0.2783902904288027,0.17316314335961483,1
6901028012003,202503,0,0.7098640222487305,0.03992142087258202,1
6901028012003,202504,0,-5.969273377882779,0.038815655632060575,1
6901028012003,202505,0,-3.799657715845449,0.042968730769124136,1
6901028012003,202506,0,-0.1784892015767951,0.04969065269806125,1
6901028012003,202507,1,13.482681560453408,0.10557641359794558,1
6901028012003,202508,0,-4.04014296837034,0.06068267603221703,1
6901028012003,202509,0,-0.0129702943058944,0.053289446384299874,1
6901028012003,202510,0,-7.102615586832542,0.026748846204284825,1
6901028012003,202512,0,-2.792741546751216,0.17375927590669243,1
6901028012003,202601,0,-0.2371565560114703,0.02,1
6901028012003,202602,0,-8.520986059785962,0.02,1
6901028012003,202603,0,10.796281135717678,0.061120850120025084,1
6901028012003,202604,0,-0.7833198558997481,0.24206509306094137,1
6901028012003,202605,0,-1.4449384880601954,0.284982968303267,1
6901028012003,202606,0,0.4057385662754811,0.5968191900081367,1
6901028013611,202501,0,-8.545906804105854,0.02,1
6901028013611,202503,0,-3.625765773999788,0.2455634597249365,1
6901028013611,202504,0,13.25252936042871,0.02,1
6901028013611,202505,0,-0.2360653666564331,0.02,1
6901028013611,202506,1,4.277050747636821,0.36714693832878037,1
6901028013611,202507,0,-4.42953309711551,0.10866361512173255,1
6901028013611,202508,0,-16.17860709132173,0.18278572461509074,1
6901028013611,202509,0,14.085464931362338,0.5154710893163399,1
6901028013611,202601,0,-7.145073710334408,0.02,1
6901028013611,202605,0,0.0,0.02049464263041368,1
6901028013611,202606,0,0.0,0.02,1
6901028018630,202501,0,-17.30495373789863,0.02,1
6901028018630,202502,0,20.182784899960083,0.24577704511326048,1
6901028018630,202503,0,0.0553987132686586,0.02,1
6901028018630,202507,1,0.0,0.1377332043006726,1
6901028018630,202508,0,12.156985814614591,0.02,1
6901028018630,202601,0,10.250396092914649,0.02,1
6901028018630,202602,0,-6.964262994307035,0.02,1
6901028018630,202603,0,-3.4760739577291986,0.2922573246527266,1
6901028018630,202605,0,7.833326345428901,0.02,1
6901028018722,202502,1,15.055866371664024,0.24856967631616247,1
6901028018722,202505,0,0.0020514622033829,0.41178353525351546,1
6901028018722,202506,0,-0.7759637532822765,0.02,1
6901028018722,202507,0,-14.564058220348706,0.02,1
6901028018722,202508,0,14.978784278628943,0.023218600588944253,1
6901028018722,202509,0,11.183795286674211,0.02,1
6901028018722,202510,0,-6.640923832105969,0.02,1
6901028018722,202601,0,-7.458651366687448,0.02,1
6901028018722,202602,0,-15.089560065612789,0.07439499457200274,1
6901028018722,202604,0,15.938913278601888,0.11043684469765475,1
6901028018722,202605,0,2.25433141298781,0.02,1
6901028024976,202501,0,-0.0561198113556571,0.02,1
6901028024976,202502,1,-14.07596766775422,0.07732072358589404,1
6901028024976,202503,1,1.4627928265839714,0.023464480621094252,1
6901028024976,202504,0,12.67371222457912,0.02,1
6901028024976,202505,0,0.8130426977294292,0.03662486316904725,1
6901028024976,202506,0,-13.280329899848262,0.056084397436392215,1
6901028024976,202507,0,5.584867732504087,0.07147526161718375,1
6901028024976,202508,0,7.3787356955573955,0.05072453735717151,1
6901028024976,202509,0,-10.233015694550147,0.05266882056884701,1
6901028024976,202510,0,-3.0203928704934957,0.1126568329099336,1
6901028024976,202511,0,-17.172593647399204,0.048801794305179017,1
6901028024976,202601,0,-14.296273014355949,0.0958290739200818,1
6901028024976,202602,0,-0.4106511146014568,0.47454719845853316,1
6901028024976,202603,0,1.3992047107655452,0.13407624511237673,1
6901028024976,202604,0,-0.3409077622039334,0.07078689816019068,1
6901028024976,202605,0,-0.1428672933626487,0.02,1
6901028024976,202606,0,6.221551515128788,0.22744873439236246,1
6901028025645,202501,0,0.0825415062920242,0.02,1
6901028025645,202502,0,-8.398327851853153,0.2213005954123769,1
6901028025645,202503,0,-6.459870743338065,0.3584730141465873,1
6901028025645,202504,1,8.315135954189877,0.14082909103123462,1
6901028025645,202505,0,-1.6821955583134738,0.02,1
6901028025645,202506,0,-12.930933933968944,0.157377136276057,1
6901028025645,202508,0,-11.816794404429992,0.02,1
6901028025645,202509,0,-5.336416133807013,0.16922734269549797,1
6901028025645,202510,0,-11.187669340584309,0.12643668083559498,1
