ym,code,name,cat,wholesale,retail,demand,vol,amt,unitval,inv,fill,cost,profit,put,need,vol_d,should_cust,put_cust,ord_cust,ord_success,ord_success_put,fill_d,full_cust,util,full_surf,soc_vol,soc_inv,sell_rate,salable_days,vol_p,req,fill_p,should_cust_p,act_cust,put_surf,purch_surf,rep_cust2,rep_cust3,rep_cust4,rep_cust5,rep_rate2,rep_rate3,rep_rate4,rep_rate5,new_cust,ym_dt,month,year,price_index,gross_margin,inventory_ratio,demand_gap,unit_growth,amt_per_cust,channel_coverage,price_band,price_band_cat
202503,6901028077910,钻石(软荷花),一类烟,339.2,400.0,0.516,0.48,4.0704,84800.0,110.136,93.023256,2.3448,1.2573,339.2,3.068,3.016,845.0,370.0,363.0,42.96,98.11,98.31,361.0,97.92,99.45,,,0.0,,0.48,0.52,93.02,845.0,60.0,3.61,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.179245283018868,0.3088885613207547,229.45,-92.023256,0.9672131147540983,0.004817041420118343,0.4378698224852071,5,高档
202503,6901028936750,好猫(长乐),二类烟,121.9,140.0,0.152,0.152,0.46322,30475.0,108.048,100.0,0.297768,0.112157,121.9,0.032,0.032,845.0,4.0,4.0,0.47,100.0,100.0,4.0,100.0,100.0,,,0.0,,0.15,0.15,100.0,845.0,19.0,1.18,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1484823625922886,0.24212469237079573,710.8421052631579,-99.0,-0.638095238095238,0.0005481893491124261,0.004733727810650888,5,高档
202503,6901028314985,红塔山(硬经典),三类烟,75.0,85.0,4.3,4.276,8.0175,18750.0,602.56,99.44186,5.153649,1.941304,75.0,5.432,5.424,845.0,733.0,682.0,80.71,93.04,99.85,674.0,92.5,98.83,,,0.0,,4.28,4.3,99.44,845.0,535.0,33.59,63.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2025-03-01,3,2025,1.1333333333333333,0.2421333333333333,140.91674462114125,-98.44186,-0.5412017167381975,0.009488165680473374,0.8674556213017751,4,中高档
202503,6901028159548,泰山(硬红八喜),三类烟,57.24,65.0,5.9,5.888,8.425728,14310.0,370.14,99.79661,5.41696,2.039454,57.24,,,845.0,,,0.0,,,,,,,,,,5.89,5.9,99.8,845.0,738.0,48.82,87.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2025-03-01,3,2025,1.1355695317959469,0.24205077590921523,62.86345108695652,-98.79661,-0.1471610660486674,0.00997127573964497,,3,中档
202503,6901028018630,中华(金中支),一类烟,678.4,800.0,0.032,0.032,0.54272,169600.0,34.248,100.0,0.31264,0.167644,678.4,,,845.0,,,0.0,,,,,,,,,,0.03,0.03,100.0,845.0,4.0,0.24,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.179245283018868,0.3088959316037736,1070.25,-99.0,,0.0006422721893491124,,5,高档
202503,6901028218184,黄鹤楼(感恩中支),一类烟,225.0,260.0,0.5,0.476,2.6775,56250.0,173.264,95.2,1.631847,0.737622,225.0,0.448,0.42,845.0,40.0,41.0,4.85,102.5,93.75,40.0,109.38,97.56,,,0.0,,0.48,0.5,95.2,845.0,60.0,3.61,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1555555555555554,0.2754890756302521,364.00000000000006,-94.2,0.14423076923076916,0.003168639053254438,0.047337278106508875,5,高档
202503,6901028080521,钻石(细支荷花),一类烟,360.4,420.0,0.176,0.16,1.4416,90100.0,129.924,90.909091,0.830441,0.445319,360.4,,,845.0,,,0.0,,,,,,,,,,0.16,0.18,90.91,845.0,20.0,3.67,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.165371809100999,0.30890607658157604,812.025,-89.909091,-0.09090909090909083,0.0017060355029585798,,5,高档
202503,6901028196024,白沙(软和天下),一类烟,720.8,1000.0,0.032,0.032,0.57664,180200.0,61.28,100.0,0.332241,0.178059,720.8,,,845.0,,,0.0,,,,,,,,,,0.03,0.03,100.0,845.0,4.0,0.24,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2025-03-01,3,2025,1.3873473917869035,0.30878711154273025,1915.0,-99.0,,0.000682414201183432,,5,高档
202503,6901028084925,长城(醇雅薄荷),一类烟,158.4,180.0,0.1476,0.1368,0.60192,44000.0,48.3588,92.682927,0.36262,0.170045,158.4,0.004,0.0,845.0,,,0.0,,0.0,,,,,,,,0.14,0.15,92.68,845.0,19.0,1.18,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1363636363636362,0.28250431951089844,353.5,-91.682927,,0.0007123313609467455,,5,高档
202503,6901028218757,黄鹤楼(硬蓝),一类烟,175.0,200.0,0.98,0.976,4.27,43750.0,227.38,99.591837,2.60226,1.176447,175.0,3.372,3.312,845.0,449.0,416.0,49.23,92.65,98.22,412.0,92.2,99.04,,,0.0,,0.98,0.98,99.59,845.0,123.0,7.64,14.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1428571428571428,0.2755145199063232,232.97131147540983,-98.591837,1.2181818181818183,0.005053254437869822,0.5313609467455621,5,高档
202503,6901028102094,贵烟(红中支),一类烟,263.0,300.0,0.176,0.152,0.9994,65750.0,40.6,86.363636,0.575707,0.308724,263.0,0.04,0.032,845.0,4.0,4.0,0.47,100.0,80.0,4.0,100.0,100.0,,,0.0,,0.15,0.18,86.36,845.0,19.0,1.18,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1406844106463878,0.30890934560736444,267.10526315789474,-85.363636,-0.3448275862068966,0.0011827218934911243,0.004733727810650888,5,高档
202503,6901028219174,黄鹤楼(硬奇景),一类烟,238.5,300.0,3.372,3.312,19.7478,59625.0,1194.188,98.220641,12.03498,5.440788,238.5,,,845.0,,,0.0,,,,,,,,,,3.31,3.37,98.22,845.0,416.0,26.6,49.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.2578616352201257,0.2755136268343816,360.5640096618358,-97.220641,-0.06966292134831464,0.0233701775147929,,5,高档
202503,6901028095891,黄果树(长征),三类烟,61.5,70.0,0.016,0.0,0.0,,248.52,0.0,0.0,0.0,61.5,2.128,2.128,845.0,310.0,267.0,31.6,86.13,100.0,265.0,85.81,99.25,,,0.0,,,,,,,,,,,,,,,,,,2025-03-01,3,2025,1.1382113821138211,,,1.0,,0.0,0.3668639053254438,3,中档
202503,6901028075015,中华(硬),一类烟,381.6,450.0,0.524,0.484,4.61736,95400.0,189.124,92.366412,2.659823,1.426347,381.6,0.704,0.664,845.0,85.0,83.0,9.82,97.65,94.32,83.0,97.65,100.0,,,0.0,,0.48,0.52,92.37,845.0,61.0,3.61,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1792452830188678,0.3089096366755029,390.75206611570246,-91.366412,-0.28823529411764715,0.005464331360946745,0.10059171597633136,5,高档
202503,6901028191142,白沙(硬),三类烟,71.0,80.0,0.04,0.0,0.0,,362.312,0.0,0.0,0.0,71.0,0.032,0.032,845.0,4.0,4.0,0.47,100.0,100.0,4.0,100.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-03-01,3,2025,1.1267605633802817,,,1.0,,0.0,0.004733727810650888,4,中高档
202503,6901028224642,金圣(青瓷),一类烟,158.0,180.0,0.516,0.504,1.9908,39500.0,555.268,97.674419,1.279782,0.482013,158.0,0.396,0.384,845.0,262.0,49.0,5.8,18.7,96.97,47.0,18.32,95.92,,,0.0,,0.5,0.52,97.67,845.0,63.0,4.15,7.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.139240506329114,0.242120253164557,1101.7222222222222,-96.674419,0.18867924528301883,0.0023559763313609466,0.31005917159763313,5,高档
202503,6901028164177,红旗渠(雪茄),四类烟,44.5,50.0,0.008,0.0,0.0,,0.0,0.0,0.0,0.0,44.5,0.016,0.0,845.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2025-03-01,3,2025,1.1235955056179776,,,1.0,,0.0,,3,中档
202503,6901028118828,利群(长嘴),一类烟,190.8,220.0,0.512,0.488,2.32776,47700.0,315.564,95.3125,1.418616,0.641354,190.8,,,845.0,,,0.0,,,,,,,,,,0.49,0.51,95.31,845.0,61.0,3.61,7.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1530398322851152,0.27552410901467506,646.6475409836066,-94.3125,inf,0.0027547455621301778,,5,高档
202503,6901028314459,玉溪(硬和谐),一类烟,339.2,400.0,0.128,0.128,1.08544,84800.0,165.5,100.0,0.62528,0.335281,339.2,0.552,0.528,845.0,102.0,67.0,7.93,65.69,95.65,65.0,64.71,97.01,,,0.0,,0.13,0.13,100.0,845.0,17.0,1.18,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.179245283018868,0.3088894826061321,1292.96875,-99.0,-0.28888888888888886,0.0012845443786982248,0.12071005917159763,5,高档
202503,6901028221351,贵烟(新贵),三类烟,93.28,110.0,0.04,0.032,0.074624,23320.0,439.684,80.0,0.047968,0.018072,93.28,0.184,0.16,845.0,20.0,20.0,2.37,100.0,86.96,20.0,100.0,100.0,,,0.0,,0.03,0.04,80.0,845.0,4.0,0.24,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.179245283018868,0.24217409948542026,13740.125,-79.0,-0.9473684210526315,8.831242603550296e-05,0.023668639053254437,4,中高档
202503,6901028940504,红金龙(硬新版),四类烟,44.5,50.0,27.0,26.816,29.8328,11125.0,2457.196,99.318519,19.924318,6.476034,44.5,0.008,0.0,845.0,,,0.0,,0.0,,,,,,,,26.82,27.0,99.32,845.0,843.0,100.0,99.76,835.0,0.0,0.0,0.0,99.05,0.0,0.0,0.0,2.0,2025-03-01,3,2025,1.1235955056179776,0.2170776460808238,91.6317124105012,-98.318519,0.4442050840155103,0.03530508875739645,,3,中档
202503,6901028010115,中南海(典8),三类烟,97.0,110.0,0.004,0.0,0.0,,175.932,0.0,0.0,0.0,97.0,0.168,0.16,845.0,20.0,20.0,2.37,100.0,95.24,20.0,100.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-03-01,3,2025,1.134020618556701,,,1.0,,0.0,0.023668639053254437,4,中高档
202503,6901028079990,钻石(荷花),一类烟,275.6,320.0,3.068,3.016,20.78024,68900.0,555.892,98.305085,11.970504,6.419178,275.6,12.54,12.476,845.0,845.0,827.0,97.87,97.87,99.49,825.0,95.91,99.76,,,0.0,,3.02,3.07,98.31,845.0,363.0,22.81,42.96,15.0,0.0,0.0,0.0,4.13,0.0,0.0,0.0,,2025-03-01,3,2025,1.1611030478955007,0.3089077893229337,184.31432360742707,-97.305085,0.31588132635253063,0.024592,1.0,5,高档
202503,6901028042758,娇子(宽窄逍遥),一类烟,678.4,800.0,0.016,0.016,0.27136,169600.0,27.092,100.0,0.15632,0.083822,678.4,0.26,0.256,845.0,140.0,33.0,3.91,23.57,98.46,31.0,22.86,93.94,,,0.0,,0.02,0.02,100.0,845.0,2.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2025-03-01,3,2025,1.179245283018868,0.3088959316037736,1693.25,-99.0,,0.0003211360946745562,0.16568047337278108,5,高档
202503,6901028317177,玉溪(软),一类烟,201.4,230.0,0.552,0.528,2.65848,50350.0,2054.424,95.652174,1.620173,0.732463,201.4,8.436,8.344,845.0,844.0,826.0,97.75,97.87,98.91,822.0,97.93,99.52,,,0.0,,0.53,0.55,95.65,845.0,67.0,6.04,7.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2025-03-01,3,2025,1.1420059582919562,0.27551946977220065,3890.954545454545,-94.652174,-0.9192166462668299,0.003146130177514793,0.9988165680473373,5,高档
202503,6901028937832,好猫(长乐九美),一类烟,175.0,200.0,0.032,0.032,0.14,43750.0,235.14,100.0,0.08532,0.038572,175.0,0.016,0.0,845.0,,,0.0,,0.0,,,,,,,,0.03,0.03,100.0,845.0,4.0,0.24,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1428571428571428,0.2755142857142857,7348.124999999999,-99.0,-0.5789473684210527,0.00016568047337278108,,5,高档
202503,6901028207508,利群(软红长嘴),一类烟,190.8,220.0,0.38,0.372,1.77444,47700.0,49.996,97.894737,1.081404,0.488901,190.8,1.764,1.748,845.0,236.0,220.0,26.04,93.22,99.09,217.0,92.58,98.64,,,0.0,,0.37,0.38,97.89,845.0,47.0,2.96,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1530398322851152,0.27552410901467506,134.3978494623656,-96.894737,inf,0.0020999289940828404,0.27928994082840236,5,高档
202503,6901028218634,黄鹤楼(硬1916红爆),一类烟,720.8,1000.0,0.008,0.0,0.0,,37.212,0.0,0.0,0.0,720.8,0.98,0.976,845.0,129.0,123.0,14.56,95.35,99.59,121.0,94.57,98.37,,,0.0,,,,,,,,,,,,,,,,,,2025-03-01,3,2025,1.3873473917869035,,,1.0,,0.0,0.15266272189349112,5,高档
202503,6901028154628,泰山(儒风细支),一类烟,263.0,300.0,0.032,0.032,0.2104,65750.0,87.972,100.0,0.1212,0.064996,263.0,0.472,0.46,845.0,61.0,58.0,6.86,95.08,97.46,57.0,94.26,98.28,,,0.0,,0.03,0.03,100.0,845.0,4.0,0.24,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2025-03-01,3,2025,1.1406844106463878,0.3089163498098859,2749.1249999999995,-99.0,inf,0.00024899408284023667,0.07218934911242604,5,高档
202503,6901028009805,双喜(百年经典),一类烟,175.0,200.0,1.1,1.084,4.7425,43750.0,217.808,98.545455,2.890215,1.306633,175.0,0.008,0.0,845.0,,,0.0,,0.0,,,,,,,,1.08,1.1,98.55,845.0,142.0,23.4,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2025-03-01,3,2025,1.1428571428571428,0.27551565629942015,200.92988929889296,-97.545455,-0.07191780821917793,0.005612426035502958,,5,高档
202503,6901028937535,好猫(金猴王),三类烟,71.0,80.0,0.008,0.0,0.0,,1142.752,0.0,0.0,0.0,71.0,0.032,0.032,845.0,4.0,4.0,0.47,100.0,100.0,4.0,100.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-03-01,3,2025,1.1267605633802817,,,1.0,-1.0,0.0,0.004733727810650888,4,中高档
202503,6901028155557,泰山(颜悦),一类烟,167.48,190.0,0.472,0.46,1.92602,41870.0,193.28,97.457627,1.23809,0.466325,167.48,,,845.0,,,0.0,,,,,,,,,,0.46,0.47,97.46,845.0,58.0,3.61,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1344638165751135,0.2421184619058992,420.17391304347825,-96.457627,-0.29447852760736193,0.0022793136094674555,,5,高档
202503,6901028218603,黄鹤楼(硬1916如意),一类烟,763.2,900.0,0.4,0.372,7.09776,190800.0,90.96,93.0,4.088475,2.192741,763.2,0.008,0.0,845.0,,,0.0,,0.0,,,,,,,,0.42,0.45,93.75,845.0,41.0,2.37,4.85,1.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,,2025-03-01,3,2025,1.1792452830188678,0.30893422713644864,244.51612903225805,-92.0,-0.3716216216216216,0.008399715976331362,,5,高档
202503,6901028179324,黄鹤楼(硬珍品),一类烟,339.2,400.0,0.38,0.352,2.98496,84800.0,1268.476,92.631579,1.71952,0.922024,339.2,3.304,3.252,845.0,431.0,409.0,48.4,94.9,98.43,404.0,94.32,98.78,,,0.0,,0.35,0.38,92.63,845.0,40.0,2.37,4.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.179245283018868,0.30888990137221267,3603.6250000000005,-91.631579,-0.33834586466165417,0.0035324970414201185,0.5100591715976331,5,高档
202503,6901028145077,娇子(宽窄好运细支),一类烟,225.0,260.0,1.06,1.048,5.895,56250.0,387.32,98.867925,3.59295,1.623865,225.0,0.104,0.1,845.0,17.0,13.0,1.54,76.47,96.15,12.0,73.53,92.31,,,0.0,,1.05,1.06,98.87,845.0,133.0,10.07,15.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1555555555555554,0.2754648006785411,369.5801526717557,-97.867925,-0.19877675840978593,0.006976331360946745,0.020118343195266272,5,高档
202503,6901028111270,南京(炫赫门),二类烟,155.0,180.0,0.912,0.804,3.1155,38750.0,1199.66,88.157895,2.002818,0.754299,155.0,,,845.0,,,0.0,,,,,,,,,,0.8,0.91,88.16,845.0,61.0,5.98,7.22,40.0,0.0,0.0,0.0,65.57,0.0,0.0,0.0,,2025-03-01,3,2025,1.1612903225806452,0.24211169956668274,1492.1144278606964,-87.157895,-0.7112068965517241,0.00368698224852071,,5,高档
202503,6901028942881,双喜(硬精品好日子),三类烟,93.28,110.0,0.008,0.0,0.0,,51.428,0.0,0.0,0.0,93.28,,,845.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-01,3,2025,1.179245283018868,,,1.0,,0.0,,4,中高档
202503,6901028339957,云烟(细支云龙),二类烟,129.3,150.0,1.88,1.848,5.97366,32325.0,2365.824,98.297872,3.840163,1.446272,129.3,4.3,4.276,845.0,567.0,535.0,63.31,94.36,99.44,534.0,94.27,99.81,,,0.0,,1.85,1.88,98.3,845.0,231.0,13.98,27.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.160092807424594,0.24210818827988204,1280.2077922077922,-97.297872,-0.5958005249343832,0.007069420118343195,0.6710059171597633,5,高档
202503,6901028124058,黄山(黑马细支),一类烟,225.0,260.0,0.384,0.376,2.115,56250.0,38.556,97.916667,1.289022,0.58266,225.0,,,845.0,,,0.0,,,,,,,,,,0.38,0.38,97.92,845.0,48.0,3.61,5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1555555555555554,0.2754893617021276,102.54255319148936,-96.916667,0.28767123287671237,0.002502958579881657,,5,高档
202503,6901028204835,芙蓉王(硬中支),一类烟,263.0,300.0,0.008,0.0,0.0,,781.272,0.0,0.0,0.0,263.0,0.516,0.48,845.0,61.0,60.0,7.1,98.36,93.02,60.0,98.36,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-03-01,3,2025,1.1406844106463878,,,1.0,-1.0,0.0,0.07218934911242604,5,高档
202503,6901028136891,金圣(硬红·十二生肖),三类烟,61.5,70.0,3.316,3.304,5.0799,15375.0,761.544,99.638118,3.265178,1.230326,61.5,,,845.0,,,0.0,,,,,,,,,,3.3,3.32,99.64,845.0,414.0,25.41,48.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1382113821138211,0.24219492509695073,230.49152542372883,-98.638118,0.05357142857142838,0.006011715976331361,,3,中档
202503,6901028000833,双喜(软经典),三类烟,97.0,110.0,0.928,0.888,2.1534,24250.0,1118.004,95.689655,1.384173,0.521475,97.0,2.22,2.196,845.0,402.0,276.0,32.66,68.66,98.92,273.0,68.28,98.91,,,0.0,,0.89,0.93,95.69,845.0,111.0,6.58,13.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.134020618556701,0.24216355530788522,1259.0135135135133,-94.689655,-0.7987307343608341,0.002548402366863905,0.4757396449704142,4,中高档
202503,6901028181815,红金龙(硬蓝爱你),三类烟,97.0,110.0,0.028,0.0,0.0,,824.156,0.0,0.0,0.0,97.0,19.968,19.848,845.0,845.0,839.0,99.29,99.29,99.4,839.0,97.99,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-03-01,3,2025,1.134020618556701,,,1.0,-1.0,0.0,1.0,4,中高档
202503,6901028071536,中南海(5mg细支),二类烟,121.9,140.0,0.356,0.348,1.06053,30475.0,57.608,97.752809,0.681778,0.256735,121.9,0.032,0.032,845.0,4.0,4.0,0.47,100.0,100.0,4.0,100.0,100.0,,,0.0,,0.35,0.36,97.75,845.0,44.0,3.85,5.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,2025-03-01,3,2025,1.1484823625922886,0.24208178929403223,165.54022988505747,-96.752809,-0.16346153846153844,0.0012550650887573965,0.004733727810650888,5,高档
202503,6901028180818,黄鹤楼(天下名楼),二类烟,139.92,160.0,1.524,1.476,5.163048,34980.0,866.052,96.850394,3.319281,1.249861,139.92,0.532,0.504,845.0,61.0,63.0,7.46,103.28,94.74,63.0,103.28,100.0,,,0.0,,1.48,1.52,96.85,845.0,185.0,11.26,21.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1435105774728418,0.24207812904315437,586.7560975609756,-95.850394,-0.20815450643776834,0.0061101159763313605,0.07218934911242604,5,高档
202503,6901028920858,金圣(智圣出山双中支),一类烟,510.0,600.0,0.396,0.384,4.896,127500.0,11.876,96.969697,2.820192,1.512529,510.0,0.004,0.0,845.0,,,0.0,,0.0,,,,,,,,0.38,0.4,96.97,845.0,49.0,15.52,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2025-03-01,3,2025,1.1764705882352942,0.30893157679738564,30.927083333333332,-95.969697,,0.0057940828402366865,,5,高档
202503,6901028178259,黄鹤楼(1916中支),一类烟,1000.0,1200.0,0.008,0.0,0.0,,4.984,0.0,0.0,0.0,1000.0,0.008,0.0,845.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,2025-03-01,3,2025,1.2,,,1.0,,0.0,,5,高档
202503,6901028075053,牡丹(软),二类烟,121.9,140.0,4.12,4.04,12.3119,30475.0,538.652,98.058252,7.914331,2.981045,121.9,0.172,0.16,845.0,20.0,20.0,2.37,100.0,93.02,20.0,100.0,100.0,,,0.0,,4.06,4.14,98.07,845.0,506.0,30.21,59.88,4.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0,1.0,2025-03-01,3,2025,1.1484823625922886,0.2421271290377602,133.32970297029703,-97.058252,-0.07083716651333938,0.014570295857988165,0.023668639053254437,5,高档
202503,6901028936477,好猫(猴王磨砂),三类烟,106.0,120.0,0.496,0.48,1.164,24250.0,73.176,96.774194,0.7482,0.28188,106.0,0.152,0.152,845.0,20.0,19.0,2.25,95.0,100.0,19.0,95.0,100.0,,,0.0,,0.48,0.5,96.77,845.0,60.0,3.61,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2025-03-01,3,2025,1.1320754716981132,0.24216494845360828,152.45000000000002,-95.774194,,0.0013775147928994083,0.023668639053254437,5,高档
202503,6901028009744,双喜(勿忘我),一类烟,175.0,200.0,0.188,0.168,0.735,43750.0,57.212,89.361702,0.44793,0.202503,175.0,1.1,1.084,845.0,395.0,142.0,16.8,35.95,98.55,129.0,34.3,90.85,,,0.0,,0.17,0.19,89.36,845.0,21.0,1.24,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1428571428571428,0.2755142857142857,340.54761904761904,-88.361702,-0.791044776119403,0.0008698224852071005,0.46745562130177515,5,高档
202503,6901028185912,黄鹤楼(硬红),一类烟,190.8,220.0,46.0,45.836,218.63772,47700.0,4176.616,99.643478,133.245252,60.239773,190.8,0.608,0.58,845.0,70.0,69.0,8.17,98.57,95.39,68.0,97.97,98.55,,,0.0,,45.92,46.08,99.64,845.0,841.0,100.0,99.53,831.0,4.0,0.0,0.0,98.81,0.48,0.0,0.0,2.0,2025-03-01,3,2025,1.1530398322851152,0.2755232399971972,91.12086569508683,-98.643478,-0.033485155195681515,0.25874286390532547,0.08284023668639054,5,高档
202503,6901028242066,黄鹤楼(硬峡谷情),一类烟,339.2,400.0,0.028,0.0,0.0,,123.932,0.0,0.0,0.0,339.2,,,845.0,156.0,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,2025-03-01,3,2025,1.179245283018868,,,1.0,-1.0,0.0,0.18461538461538463,5,高档
202503,6901028114455,苏烟(软金砂),一类烟,381.6,450.0,0.008,0.0,0.0,,59.812,0.0,0.0,0.0,381.6,0.188,0.16,845.0,20.0,20.0,2.37,100.0,85.11,20.0,100.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,2025-03-01,3,2025,1.1792452830188678,,,1.0,,0.0,0.023668639053254437,5,高档
202503,6901028211352,七匹狼(纯境),二类烟,143.1,160.0,3.068,3.028,10.83267,35775.0,1147.048,98.696219,6.963676,2.622594,143.1,,,845.0,,,0.0,,,,,,,,,,3.03,3.07,98.7,845.0,379.0,23.7,44.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2025-03-01,3,2025,1.1180992313067786,0.2421004239951923,378.8137384412153,-97.696219,5.881818181818182,0.012819727810650888,,5,高档
202503,6901028180009,黄鹤楼(软珍品),一类烟,530.0,650.0,0.02,0.0,0.0,,289.988,0.0,0.0,0.0,530.0,46.104,45.908,845.0,845.0,842.0,99.64,99.64,99.57,841.0,98.87,99.88,,,0.0,,0.03,0.05,61.54,845.0,3.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.2264150943396226,,,1.0,-1.0,0.0,1.0,5,高档
202503,6901028046893,云烟(紫),二类烟,114.5,130.0,0.156,0.128,0.3664,28625.0,877.312,82.051282,0.235521,0.088719,114.5,,,845.0,,,0.0,,,,,,,,,,0.13,0.16,82.05,845.0,16.0,0.95,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1353711790393013,0.24213700873362448,6854.0,-81.051282,-0.9846227775108121,0.0004336094674556213,,5,高档
202503,6901028123266,黄山(硬记忆),三类烟,88.0,100.0,0.188,0.16,0.352,22000.0,573.944,85.106383,0.22628,0.08522,88.0,0.384,0.376,845.0,61.0,48.0,5.68,78.69,97.92,46.0,77.05,95.83,,,0.0,,0.16,0.19,85.11,845.0,20.0,1.18,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1363636363636365,0.24210227272727275,3587.1499999999996,-84.106383,-0.6396396396396397,0.00041656804733727806,0.07218934911242604,4,中高档
202503,6901028062329,南京(十二钗烤烟),一类烟,243.8,280.0,0.172,0.16,0.9752,60950.0,199.42,93.023256,0.59432,0.26868,243.8,0.912,0.804,845.0,61.0,61.0,7.22,100.0,88.16,61.0,99.5,100.0,,,0.0,,0.16,0.17,93.02,845.0,20.0,1.18,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-03-01,3,2025,1.1484823625922886,0.27551271534044297,1246.375,-92.023256,-0.5,0.0011540828402366863,0.07218934911242604,5,高档
202503,6901028071475,中南海(5mg),二类烟,114.5,130.0,0.62,0.612,1.75185,28625.0,131.332,98.709677,1.126127,0.424146,114.5,0.356,0.348,845.0,65.0,44.0,5.21,67.69,97.75,43.0,66.92,97.73,,,0.0,,0.61,0.62,98.71,845.0,77.0,6.22,9.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2025-03-01,3,2025,1.1353711790393013,0.24211319462282732,214.59477124183005,-97.709677,inf,0.002073195266272189,0.07692307692307693,5,高档
