code,ym,T,propensity_oof,in_support
6901028058148,202605,0,0.511054563107202,True
6901028058148,202606,0,0.7013021725843386,True
6901028059114,202601,0,0.3447879581771447,True
6901028059114,202602,0,0.5989662184274342,True
6901028059114,202603,0,0.02284380690328574,False
6901028059114,202604,0,0.706339563064742,True
6901028059114,202605,1,0.6559380072957909,True
6901028059114,202606,0,0.7012949630948375,True
6901028062015,202501,0,0.3747547501600516,True
6901028062015,202502,0,0.5404031307612939,True
6901028062015,202503,0,0.5740159543089347,True
6901028062015,202504,0,0.5692450632024219,True
6901028062015,202505,1,0.5756266000424511,True
6901028062015,202506,0,0.5517171376248962,True
6901028062015,202507,0,0.5308198060294205,True
6901028062015,202508,1,0.5648423787147123,True
6901028062015,202509,0,0.003283566241589036,False
6901028062015,202510,0,0.003283566241589036,False
6901028062015,202511,0,0.5405030995942738,True
6901028062015,202512,0,0.5865763821287011,True
6901028062015,202601,0,0.5905755447636237,True
6901028062015,202602,0,0.531807567327242,True
6901028062015,202603,0,0.5099016806347932,True
6901028062015,202604,0,0.5693895848795892,True
6901028062015,202605,0,0.5494505247763823,True
6901028062015,202606,0,0.5339654633619882,True
6901028062329,202501,0,0.3447879581771447,True
6901028062329,202502,0,0.9474310620446582,True
6901028062329,202503,1,0.5811416389440852,True
6901028062329,202504,0,0.6153231795528348,True
6901028062329,202506,0,0.6170232261086717,True
6901028062329,202507,0,0.018042874784476033,False
6901028062329,202508,0,0.01873755582340133,False
6901028062329,202509,0,0.004323528535619299,False
6901028062329,202510,0,0.018695100519850558,False
6901028062329,202511,0,0.6508491681200728,True
6901028062329,202512,0,0.6688487356946491,True
6901028062329,202601,0,0.01903698320016195,False
6901028062329,202602,0,0.6107685567861312,True
6901028062329,202603,0,0.6028590520600647,True
6901028062329,202604,0,0.686505942454417,True
6901028062329,202605,0,0.678959864513498,True
6901028062329,202606,0,0.8021529075493917,True
6901028062350,202601,0,0.35304101823447154,True
6901028062350,202602,0,0.6568371241357169,True
6901028062350,202603,0,0.4575388975480908,True
6901028062350,202604,0,0.6522651930448329,True
6901028062350,202605,1,0.6602254783296866,True
6901028062350,202606,0,0.6131454714323988,True
6901028063371,202501,0,0.684264219537037,True
6901028063371,202502,0,0.014725100221196856,False
6901028063371,202503,0,0.014725100221196856,False
6901028063371,202504,0,0.014725100221196856,False
6901028063371,202505,0,0.8277027145440238,True
6901028063371,202506,0,0.7193660794195771,True
6901028063371,202507,0,0.8116774111932862,True
6901028063371,202508,0,0.728144907882411,True
6901028063371,202509,0,0.6910024133476049,True
6901028063371,202510,0,0.7005230140506583,True
6901028063371,202511,0,0.7129425943252583,True
6901028063371,202512,0,0.617897112560596,True
6901028063371,202601,0,0.07985807175331662,False
6901028063371,202602,1,0.6747150368465296,True
6901028063371,202603,0,0.01138142409282786,False
6901028063371,202604,0,0.7305419793869526,True
6901028063371,202605,0,0.07985807175331662,False
6901028063371,202606,0,0.707062405904794,True
6901028065504,202501,0,0.5372771961656033,True
6901028065504,202502,0,0.5695003436516408,True
6901028065504,202503,0,0.0721116976316674,False
6901028065504,202504,0,0.06723252494121708,False
6901028065504,202505,0,0.5268226026945435,True
6901028065504,202506,0,0.6148724246211271,True
6901028065504,202507,0,0.08169161056945902,False
6901028065504,202508,0,0.06525570684315878,False
6901028065504,202509,0,0.010356579971124776,False
6901028065504,202510,0,0.6032301850502627,True
6901028065504,202512,0,0.6334068252551531,True
6901028065504,202601,0,0.08600863682228922,False
6901028065504,202602,0,0.5292214512515189,True
6901028065504,202603,0,0.5015417341390549,True
6901028065504,202604,0,0.5699064200276438,True
6901028065504,202605,0,0.621545120843135,True
6901028065504,202606,0,0.6720566604646413,True
6901028071475,202501,0,0.5003718396728676,True
6901028071475,202502,1,0.5552424350675361,True
6901028071475,202503,0,0.005628965032041292,False
6901028071475,202504,0,0.5514527381507763,True
6901028071475,202505,1,0.5348292084420018,True
6901028071475,202506,0,0.5346891585134093,True
6901028071475,202507,0,0.5250326031448992,True
6901028071475,202508,0,0.5804089239066845,True
6901028071475,202509,0,0.15485180456276562,False
6901028071475,202510,0,0.2758581130769006,True
6901028071475,202511,0,0.5305753939632022,True
6901028071475,202601,1,0.6745119088444271,True
6901028071475,202602,0,0.007033535437100831,False
6901028071475,202603,0,0.38343690133354985,True
6901028071475,202604,1,0.9992055802219411,False
6901028071475,202605,0,0.6873423086667723,True
6901028071475,202606,1,0.6203202556807088,True
6901028071536,202501,0,0.5138511944442411,True
6901028071536,202502,0,0.04528397185403459,False
