code,ym,name,cat,T,Y,S,fill,L1_util,L1_full_surf,L1_price_index,L1_gross_margin,L1_unitval,L1_inventory_ratio,L1_channel_coverage,L1_demand_gap,L1_amt_per_cust,L1_new_cust,L1_purch_surf,L1_rep_rate2,L1_S,cat_一类烟,cat_三类烟,cat_二类烟,cat_五类烟,cat_四类烟,price_band_cat_中低档,price_band_cat_中档,price_band_cat_中高档,price_band_cat_高档
6901028009744,202503,双喜(勿忘我),一类烟,1,1.1798374599745571,55.22510813487844,89.361702,60.46,100.0,1.1428571428571428,0.2755428571428571,43750.0,32.38805970149254,0.5508274231678487,-95.172249,0.0041578014184397,8.0,14.61,0.0,56.3702900122324,1,0,0,0,0,0,0,0,1
6901028009744,202504,双喜(勿忘我),一类烟,0,-0.21027808554041627,56.404945594853,99.6,34.3,90.85,1.1428571428571428,0.2755142857142857,43750.0,340.54761904761904,0.4674556213017751,-88.361702,0.0008698224852071,8.0,2.49,0.0,55.22510813487844,1,0,0,0,0,0,0,0,1
6901028009744,202505,双喜(勿忘我),一类烟,1,0.2112820013797858,56.19466750931258,93.430657,54.76,95.74,1.1428571428571428,0.2755146299483649,43750.0,19.907630522088358,0.0995260663507109,-98.6,0.0051629146919431,8.0,14.93,0.0,56.404945594853,1,0,0,0,0,0,0,0,1
6901028009744,202506,双喜(勿忘我),一类烟,0,-0.05834425298577628,56.405949510692366,99.24812,59.0,96.67,1.1428571428571428,0.2755142857142857,43750.0,77.0234375,0.0595238095238095,-92.430657,0.0026666666666666,8.0,7.62,0.0,56.19466750931258,1,0,0,0,0,0,0,0,1
6901028009744,202507,双喜(勿忘我),一类烟,0,-0.2984929730842296,56.34760525770659,97.101449,51.09,97.18,1.1428571428571428,0.2755147186147186,43750.0,17.919191919191917,0.1634844868735083,-98.24812,0.0082696897374701,42.0,23.99,0.0,56.405949510692366,1,0,0,0,0,0,0,0,1
6901028009744,202508,双喜(勿忘我),一类烟,0,-1.1929112611255945,56.04911228462236,60.606061,35.8,95.35,1.1428571428571428,0.2755153518123667,43750.0,35.57089552238806,0.4175563463819691,-96.101449,0.0055634638196915,107.0,14.0,17.8,56.34760525770659,1,0,0,0,0,0,0,0,1
6901028009744,202509,双喜(勿忘我),一类烟,1,1.4993417353427603,54.856201023496766,40.425532,28.79,90.0,1.1428571428571428,0.275515,43750.0,116.6625,0.0783847980997624,-59.606061,0.0016627078384798,2.0,4.51,7.89,56.04911228462236,1,0,0,0,0,0,0,0,1
6901028009744,202510,双喜(勿忘我),一类烟,0,0.05080678962291785,56.355542758839526,96.640827,25.81,95.12,1.1428571428571428,0.2755142857142857,43750.0,440.8157894736843,0.2955082742316784,-39.425532,0.0007860520094562,8.0,2.25,0.0,54.856201023496766,1,0,0,0,0,0,0,0,1
6901028009744,202511,双喜(勿忘我),一类烟,0,-1.694008651229673,56.406349548462444,98.09221,12.81,89.61,1.1428571428571428,0.27551474407945,43750.0,33.3475935828877,0.6729634002361276,-95.640827,0.0077272727272727,26.0,21.25,5.56,56.355542758839526,1,0,0,0,0,0,0,0,1
6901028009744,202512,双喜(勿忘我),一类烟,1,1.5294451461599365,54.71234089723277,92.307692,9.38,83.65,1.1428571428571428,0.2755157212317666,43750.0,17.925445705024313,1.0,-97.09221,0.0127179034157832,33.0,28.62,33.33,56.406349548462444,1,0,0,0,0,0,0,0,1
